"Development.Name","TDSNumber","Borough","Current.Charges","Total.HCF","Revenue.Month.clean","DateTime","Year"
"BUSHWICK II (GROUPS B & D)",303,"BROOKLYN",105.41,507,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",2079.51,799,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",3325.3,997,"12/01/2014 12:00:00 ",2014-12-01,2014
"RALPH AVENUE REHAB",352,"BROOKLYN",2759.9,877,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",3363.63,1002,"12/01/2014 12:00:00 ",2014-12-01,2014
"UNION AVENUE-EAST 166TH STREET",356,"BRONX",3670.29,1037,"12/01/2014 12:00:00 ",2014-12-01,2014
"CLAREMONT REHAB (GROUP 4)",335,"BRONX",2261.59,820,"12/01/2014 12:00:00 ",2014-12-01,2014
"RALPH AVENUE REHAB",352,"BROOKLYN",5337.73,1270,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",1293.71,536,"12/01/2014 12:00:00 ",2014-12-01,2014
"BAISLEY PARK",91,"QUEENS",5864.8,1340,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",1667.44,582,"12/01/2014 12:00:00 ",2014-12-01,2014
"WASHINGTON HEIGHTS REHAB PHASE IV (C)",330,"MANHATTAN",182.08,600,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",1044.55,506,"12/01/2014 12:00:00 ",2014-12-01,2014
"RALPH AVENUE REHAB",352,"BROOKLYN",2376.58,833,"12/01/2014 12:00:00 ",2014-12-01,2014
"UNION AVENUE-EAST 166TH STREET",356,"BRONX",1897.43,609,"12/01/2014 12:00:00 ",2014-12-01,2014
"FRANKLIN AVENUE II CONVENTIONAL",531,"BRONX",1820.77,601,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",2606.58,860,"12/01/2014 12:00:00 ",2014-12-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",182.08,600,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",1054.13,508,"12/01/2014 12:00:00 ",2014-12-01,2014
"WILLIAMSBURG",2,"BROOKLYN",35.53,1,"12/01/2014 12:00:00 ",2014-12-01,2014
"CLAREMONT REHAB (GROUP 4)",335,"BRONX",977.47,499,"12/01/2014 12:00:00 ",2014-12-01,2014
"FRANKLIN AVENUE II CONVENTIONAL",531,"BRONX",2798.24,882,"12/01/2014 12:00:00 ",2014-12-01,2014
"LOWER EAST SIDE II",337,"MANHATTAN",5107.74,1244,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",2347.84,830,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",5644.39,1305,"12/01/2014 12:00:00 ",2014-12-01,2014
"BETANCES VI",285,"BRONX",38.33,1055,"12/01/2014 12:00:00 ",2014-12-01,2014
"OCEAN HILL-BROWNSVILLE",313,"BROOKLYN",6468.53,1409,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",881.64,1693,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",1188.29,523,"12/01/2014 12:00:00 ",2014-12-01,2014
"WEST FARMS ROAD REHAB",360,"BRONX",12160.83,187,"12/01/2014 12:00:00 ",2014-12-01,2014
"RED HOOK EAST",4,"BROOKLYN",325.82,989,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (MHOP) I",389,"MANHATTAN",268.32,868,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (MHOP) I",389,"MANHATTAN",804.97,1603,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (MHOP) I",389,"MANHATTAN",316.24,978,"12/01/2014 12:00:00 ",2014-12-01,2014
"WASHINGTON HEIGHTS REHAB PHASE III",523,"MANHATTAN",3229.47,986,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (MHOP) I",389,"MANHATTAN",325.82,989,"12/01/2014 12:00:00 ",2014-12-01,2014
"GOMPERS",100,"MANHATTAN",35.53,1,"12/01/2014 12:00:00 ",2014-12-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",124.58,529,"12/01/2014 12:00:00 ",2014-12-01,2014
"SAMUEL (MHOP) I",389,"MANHATTAN",1370.37,547,"12/01/2014 12:00:00 ",2014-12-01,2014
"LOWER EAST SIDE II",337,"MANHATTAN",3076.14,969,"12/01/2014 12:00:00 ",2014-12-01,2014
"EAST 173RD STREET-VYSE AVENUE",338,"BRONX",2328.67,828,"12/01/2014 12:00:00 ",2014-12-01,2014
"LOWER EAST SIDE II",337,"MANHATTAN",6573.94,1421,"12/01/2014 12:00:00 ",2014-12-01,2014
"SHELTON HOUSE",279,"QUEENS",10110.07,48,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOTOMAYOR HOUSES",67,"BRONX",86.25,1667,"12/01/2014 12:00:00 ",2014-12-01,2014
"BETANCES III, 9A",222,"BRONX",39.34,2,"12/01/2014 12:00:00 ",2014-12-01,2014
"CLAREMONT REHAB (GROUP 2)",307,"BRONX",229.99,824,"12/01/2014 12:00:00 ",2014-12-01,2014
"OCEAN HILL-BROWNSVILLE",313,"BROOKLYN",5088.57,1242,"12/01/2014 12:00:00 ",2014-12-01,2014
"BETANCES III, 9A",222,"BRONX",3670.29,1037,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",6324.78,1393,"12/01/2014 12:00:00 ",2014-12-01,2014
"REHAB PROGRAM (COLLEGE POINT)",143,"QUEENS",344.99,1011,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",6478.11,1410,"12/01/2014 12:00:00 ",2014-12-01,2014
"EAST 165TH STREET-BRYANT AVENUE",304,"BRONX",3401.97,1006,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",4599.84,1174,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",7005.17,1479,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH JAMAICA I",8,"QUEENS",5567.72,1297,"12/01/2014 12:00:00 ",2014-12-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",143.75,554,"12/01/2014 12:00:00 ",2014-12-01,2014
"CLINTON",123,"MANHATTAN",14364.92,317,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH JAMAICA I",8,"QUEENS",4398.6,1150,"12/01/2014 12:00:00 ",2014-12-01,2014
"CLINTON",123,"MANHATTAN",12026.67,176,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH JAMAICA I",8,"QUEENS",5356.9,1272,"12/01/2014 12:00:00 ",2014-12-01,2014
"REHAB PROGRAM (TAFT REHABS)",516,"MANHATTAN",15083.64,353,"12/01/2014 12:00:00 ",2014-12-01,2014
"BAISLEY PARK",91,"QUEENS",5414.4,1279,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH JAMAICA I",8,"QUEENS",9717.16,16,"12/01/2014 12:00:00 ",2014-12-01,2014
"UNION AVENUE-EAST 166TH STREET",356,"BRONX",3124.06,974,"12/01/2014 12:00:00 ",2014-12-01,2014
"HOWARD AVENUE",339,"BROOKLYN",1782.44,596,"12/01/2014 12:00:00 ",2014-12-01,2014
"WILLIAMSBURG",2,"BROOKLYN",35.53,890,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH JAMAICA I",8,"QUEENS",35.53,1,"12/01/2014 12:00:00 ",2014-12-01,2014
"WILLIAMSBURG",2,"BROOKLYN",34.13,1,"12/01/2014 12:00:00 ",2014-12-01,2014
"WASHINGTON HEIGHTS REHAB PHASE III",523,"MANHATTAN",2529.91,851,"12/01/2014 12:00:00 ",2014-12-01,2014
"HARRISON AVENUE REHAB (GROUP B)",547,"BRONX",3114.48,973,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH JAMAICA I",8,"QUEENS",10934.2,109,"12/01/2014 12:00:00 ",2014-12-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",220.41,813,"12/01/2014 12:00:00 ",2014-12-01,2014
"BELMONT-SUTTER AREA",345,"BROOKLYN",5529.39,1292,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH JAMAICA I",8,"QUEENS",3564.88,1025,"12/01/2014 12:00:00 ",2014-12-01,2014
"BAISLEY PARK",91,"QUEENS",7331,1516,"12/01/2014 12:00:00 ",2014-12-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",316.24,978,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH JAMAICA I",8,"QUEENS",8825.94,1695,"12/01/2014 12:00:00 ",2014-12-01,2014
"154 WEST 84TH STREET",359,"MANHATTAN",1887.85,608,"12/01/2014 12:00:00 ",2014-12-01,2014
"MANHATTANVILLE REHAB (GROUP 2)",296,"MANHATTAN",1140.38,517,"12/01/2014 12:00:00 ",2014-12-01,2014
"HARRISON AVENUE REHAB (GROUP B)",547,"BRONX",6928.51,1470,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH JAMAICA I",8,"QUEENS",4810.67,1210,"12/01/2014 12:00:00 ",2014-12-01,2014
"SOUTH JAMAICA I",8,"QUEENS",4571.09,1170,"12/01/2014 12:00:00 ",2014-12-01,2014
"MELROSE",28,"BRONX",172.49,588,"11/01/2014 12:00:00 ",2014-11-01,2014
"LOWER EAST SIDE REHAB (GROUP 5)",292,"MANHATTAN",7781.4,1573,"11/01/2014 12:00:00 ",2014-11-01,2014
"LOWER EAST SIDE REHAB (GROUP 5)",292,"MANHATTAN",3909.86,1093,"11/01/2014 12:00:00 ",2014-11-01,2014
"FORT WASHINGTON AVENUE REHAB",309,"MANHATTAN",19194.75,612,"11/01/2014 12:00:00 ",2014-11-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",191.66,780,"11/01/2014 12:00:00 ",2014-11-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",364.15,1033,"11/01/2014 12:00:00 ",2014-11-01,2014
"FRANKLIN AVENUE II CONVENTIONAL",531,"BRONX",2022.01,793,"11/01/2014 12:00:00 ",2014-11-01,2014
"LOWER EAST SIDE II",337,"MANHATTAN",8155.13,1616,"11/01/2014 12:00:00 ",2014-11-01,2014
"FRANKLIN AVENUE II CONVENTIONAL",531,"BRONX",2395.75,836,"11/01/2014 12:00:00 ",2014-11-01,2014
"LOWER EAST SIDE II",337,"MANHATTAN",5481.48,1287,"11/01/2014 12:00:00 ",2014-11-01,2014
"WEST FARMS ROAD REHAB",360,"BRONX",14594.91,331,"11/01/2014 12:00:00 ",2014-11-01,2014
"GOMPERS",100,"MANHATTAN",40.61,1195,"11/01/2014 12:00:00 ",2014-11-01,2014
"LOWER EAST SIDE II",337,"MANHATTAN",3651.12,1035,"11/01/2014 12:00:00 ",2014-11-01,2014
"LOWER EAST SIDE II",337,"MANHATTAN",8480.96,1651,"11/01/2014 12:00:00 ",2014-11-01,2014
"HARRISON AVENUE REHAB (GROUP B)",547,"BRONX",3325.3,997,"11/01/2014 12:00:00 ",2014-11-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",210.83,802,"11/01/2014 12:00:00 ",2014-11-01,2014
"EAST 173RD STREET-VYSE AVENUE",338,"BRONX",7522.66,1538,"11/01/2014 12:00:00 ",2014-11-01,2014
"HARRISON AVENUE REHAB (GROUP B)",547,"BRONX",8126.38,1612,"11/01/2014 12:00:00 ",2014-11-01,2014
"LOWER EAST SIDE I INFILL",326,"MANHATTAN",4983.16,1230,"11/01/2014 12:00:00 ",2014-11-01,2014
"LOWER EAST SIDE I INFILL",326,"MANHATTAN",3833.2,1085,"11/01/2014 12:00:00 ",2014-11-01,2014
"HIGHBRIDGE REHABS (ANDERSON AVENUE)",370,"BRONX",6152.29,1373,"11/01/2014 12:00:00 ",2014-11-01,2014
"BUSHWICK II CDA (GROUP E)",324,"BROOKLYN",507.9,1240,"11/01/2014 12:00:00 ",2014-11-01,2014
"EAST 173RD STREET-VYSE AVENUE",338,"BRONX",2692.82,870,"11/01/2014 12:00:00 ",2014-11-01,2014
"LOWER EAST SIDE I INFILL",326,"MANHATTAN",6890.18,1465,"11/01/2014 12:00:00 ",2014-11-01,2014
"HOWARD AVENUE",339,"BROOKLYN",8682.2,1679,"11/01/2014 12:00:00 ",2014-11-01,2014
"LOWER EAST SIDE I INFILL",326,"MANHATTAN",4331.52,1143,"11/01/2014 12:00:00 ",2014-11-01,2014
"LOWER EAST SIDE I INFILL",326,"MANHATTAN",6008.54,1356,"11/01/2014 12:00:00 ",2014-11-01,2014
"HOWARD AVENUE-PARK PLACE",365,"BROOKLYN",2242.42,818,"11/01/2014 12:00:00 ",2014-11-01,2014
"HOWARD AVENUE-PARK PLACE",365,"BROOKLYN",3699.04,1040,"11/01/2014 12:00:00 ",2014-11-01,2014
"TAPSCOTT STREET REHAB",354,"BROOKLYN",2654.49,865,"11/01/2014 12:00:00 ",2014-11-01,2014
"BUSHWICK II CDA (GROUP E)",324,"BROOKLYN",5634.8,1304,"11/01/2014 12:00:00 ",2014-11-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",191.66,780,"11/01/2014 12:00:00 ",2014-11-01,2014
"HOWARD AVENUE-PARK PLACE",365,"BROOKLYN",2424.5,839,"11/01/2014 12:00:00 ",2014-11-01,2014
"INTERNATIONAL TOWER",316,"QUEENS",12697.48,218,"11/01/2014 12:00:00 ",2014-11-01,2014
"HOWARD AVENUE-PARK PLACE",365,"BROOKLYN",3219.89,985,"11/01/2014 12:00:00 ",2014-11-01,2014
"HOWARD AVENUE-PARK PLACE",365,"BROOKLYN",3143.22,976,"11/01/2014 12:00:00 ",2014-11-01,2014
"INGERSOLL",14,"BROOKLYN",38.07,2,"11/01/2014 12:00:00 ",2014-11-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",182.08,600,"11/01/2014 12:00:00 ",2014-11-01,2014
"EAST 173RD STREET-VYSE AVENUE",338,"BRONX",2587.41,858,"11/01/2014 12:00:00 ",2014-11-01,2014
"HOWARD AVENUE-PARK PLACE",365,"BROOKLYN",3162.39,979,"11/01/2014 12:00:00 ",2014-11-01,2014
"HUNTS POINT AVENUE REHAB",367,"BRONX",4063.19,1111,"11/01/2014 12:00:00 ",2014-11-01,2014
"HUNTS POINT AVENUE REHAB",367,"BRONX",4504.01,1163,"11/01/2014 12:00:00 ",2014-11-01,2014
"HOWARD AVENUE-PARK PLACE",365,"BROOKLYN",2903.65,949,"11/01/2014 12:00:00 ",2014-11-01,2014
"BUSHWICK II CDA (GROUP E)",324,"BROOKLYN",4082.36,1113,"11/01/2014 12:00:00 ",2014-11-01,2014
"WILLIAMSBURG",2,"BROOKLYN",40.61,1,"11/01/2014 12:00:00 ",2014-11-01,2014
"HUNTS POINT AVENUE REHAB",367,"BRONX",4427.35,1154,"11/01/2014 12:00:00 ",2014-11-01,2014
"THOMAS APARTMENTS",268,"MANHATTAN",6928.51,1470,"11/01/2014 12:00:00 ",2014-11-01,2014
"EAST 173RD STREET-VYSE AVENUE",338,"BRONX",9669.25,11,"11/01/2014 12:00:00 ",2014-11-01,2014
"BAISLEY PARK",91,"QUEENS",6602.69,1424,"11/01/2014 12:00:00 ",2014-11-01,2014
"UNION AVENUE-EAST 166TH STREET",356,"BRONX",1839.94,603,"11/01/2014 12:00:00 ",2014-11-01,2014
"BAISLEY PARK",91,"QUEENS",7321.41,1515,"11/01/2014 12:00:00 ",2014-11-01,2014
"BELMONT-SUTTER AREA",345,"BROOKLYN",6612.27,1426,"11/01/2014 12:00:00 ",2014-11-01,2014
"BELMONT-SUTTER AREA",345,"BROOKLYN",1887.85,608,"11/01/2014 12:00:00 ",2014-11-01,2014
"UNION AVENUE-EAST 166TH STREET",356,"BRONX",2817.4,884,"11/01/2014 12:00:00 ",2014-11-01,2014
"UPACA (SITE 6)",355,"MANHATTAN",4513.59,1164,"11/01/2014 12:00:00 ",2014-11-01,2014
"BAISLEY PARK",91,"QUEENS",7848.48,1580,"11/01/2014 12:00:00 ",2014-11-01,2014
"UPACA (SITE 6)",355,"MANHATTAN",7072.25,1486,"11/01/2014 12:00:00 ",2014-11-01,2014
"BAISLEY PARK",91,"QUEENS",8672.62,1678,"11/01/2014 12:00:00 ",2014-11-01,2014
"EAST NEW YORK CITY LINE",263,"BROOKLYN",1686.61,584,"11/01/2014 12:00:00 ",2014-11-01,2014
"WILLIAMSBURG",2,"BROOKLYN",38.07,2,"11/01/2014 12:00:00 ",2014-11-01,2014
"TAPSCOTT STREET REHAB",354,"BROOKLYN",6315.2,1391,"11/01/2014 12:00:00 ",2014-11-01,2014
"EAST 165TH STREET-BRYANT AVENUE",304,"BRONX",5184.4,1253,"11/01/2014 12:00:00 ",2014-11-01,2014
"TAPSCOTT STREET REHAB",354,"BROOKLYN",2194.51,812,"11/01/2014 12:00:00 ",2014-11-01,2014
"TAPSCOTT STREET REHAB",354,"BROOKLYN",2002.85,790,"11/01/2014 12:00:00 ",2014-11-01,2014
"TAPSCOTT STREET REHAB",354,"BROOKLYN",1926.18,782,"11/01/2014 12:00:00 ",2014-11-01,2014
"TAFT",97,"MANHATTAN",1629.11,578,"11/01/2014 12:00:00 ",2014-11-01,2014
"STUYVESANT GARDENS II",333,"BROOKLYN",3536.13,1021,"11/01/2014 12:00:00 ",2014-11-01,2014
"STUYVESANT GARDENS II",333,"BROOKLYN",603.73,1359,"11/01/2014 12:00:00 ",2014-11-01,2014
"TAPSCOTT STREET REHAB",354,"BROOKLYN",1945.35,784,"11/01/2014 12:00:00 ",2014-11-01,2014
"HOWARD AVENUE",339,"BROOKLYN",3056.98,966,"11/01/2014 12:00:00 ",2014-11-01,2014
"STERLING PLACE REHABS (STERLING-BUFFALO)",368,"BROOKLYN",4753.17,1191,"11/01/2014 12:00:00 ",2014-11-01,2014
"STERLING PLACE REHABS (STERLING-BUFFALO)",368,"BROOKLYN",1983.68,788,"11/01/2014 12:00:00 ",2014-11-01,2014
"STERLING PLACE REHABS (STERLING-BUFFALO)",368,"BROOKLYN",2041.18,795,"11/01/2014 12:00:00 ",2014-11-01,2014
"STERLING PLACE REHABS (STERLING-BUFFALO)",368,"BROOKLYN",2596.99,859,"11/01/2014 12:00:00 ",2014-11-01,2014
"STERLING PLACE REHABS (STERLING-BUFFALO)",368,"BROOKLYN",2616.16,861,"11/01/2014 12:00:00 ",2014-11-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",143.75,554,"11/01/2014 12:00:00 ",2014-11-01,2014
"STERLING PLACE REHABS (SAINT JOHNS-STERLING)",366,"BROOKLYN",1236.21,528,"11/01/2014 12:00:00 ",2014-11-01,2014
"VAN DYKE I",61,"BROOKLYN",95.83,495,"11/01/2014 12:00:00 ",2014-11-01,2014
"BERRY STREET-SOUTH 9TH STREET",357,"BROOKLYN",1820.77,601,"11/01/2014 12:00:00 ",2014-11-01,2014
"STERLING PLACE REHABS (SAINT JOHNS-STERLING)",366,"BROOKLYN",2386.17,834,"11/01/2014 12:00:00 ",2014-11-01,2014
"STERLING PLACE REHABS (SAINT JOHNS-STERLING)",366,"BROOKLYN",2453.25,842,"11/01/2014 12:00:00 ",2014-11-01,2014
"BAISLEY PARK",91,"QUEENS",8806.78,1692,"11/01/2014 12:00:00 ",2014-11-01,2014
"EAST 165TH STREET-BRYANT AVENUE",304,"BRONX",3229.47,986,"11/01/2014 12:00:00 ",2014-11-01,2014
"STEBBINS AVENUE-HEWITT PLACE",353,"BRONX",9266.76,1743,"11/01/2014 12:00:00 ",2014-11-01,2014
"TAPSCOTT STREET REHAB",354,"BROOKLYN",2769.49,878,"11/01/2014 12:00:00 ",2014-11-01,2014
"STEBBINS AVENUE-HEWITT PLACE",353,"BRONX",6018.12,1357,"11/01/2014 12:00:00 ",2014-11-01,2014
"CROWN HEIGHTS",312,"BROOKLYN",1504.53,563,"11/01/2014 12:00:00 ",2014-11-01,2014
"STEBBINS AVENUE-HEWITT PLACE",353,"BRONX",2252.01,819,"11/01/2014 12:00:00 ",2014-11-01,2014
"STAPLETON",114,"STATEN ISLAND",105.41,507,"11/01/2014 12:00:00 ",2014-11-01,2014
"WASHINGTON HEIGHTS REHAB (GROUPS 1&2)",293,"MANHATTAN",8710.95,1682,"11/01/2014 12:00:00 ",2014-11-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",40.61,890,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",17450.64,446,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",2654.49,865,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",9123.02,1728,"11/01/2014 12:00:00 ",2014-11-01,2014
"BERRY STREET-SOUTH 9TH STREET",357,"BROOKLYN",3708.62,1041,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",7426.83,1527,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",8068.89,1606,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",5807.3,1333,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",2290.34,823,"11/01/2014 12:00:00 ",2014-11-01,2014
"CROWN HEIGHTS",312,"BROOKLYN",3181.56,981,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",2510.75,849,"11/01/2014 12:00:00 ",2014-11-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",220.41,813,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",6631.44,1428,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",3814.03,1053,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",6219.37,1380,"11/01/2014 12:00:00 ",2014-11-01,2014
"WASHINGTON HEIGHTS REHAB PHASE III",523,"MANHATTAN",2156.18,808,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",10819.21,101,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",6995.59,1478,"11/01/2014 12:00:00 ",2014-11-01,2014
"EAST 173RD STREET-VYSE AVENUE",338,"BRONX",35332.52,930,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",2606.58,860,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",5193.99,1254,"11/01/2014 12:00:00 ",2014-11-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",95.83,495,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",5864.8,1340,"11/01/2014 12:00:00 ",2014-11-01,2014
"WILLIAMSBURG",2,"BROOKLYN",201.24,791,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA II",66,"QUEENS",4916.08,1222,"11/01/2014 12:00:00 ",2014-11-01,2014
"CONLON LIHFE TOWER",232,"QUEENS",22088.82,684,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA I",8,"QUEENS",6094.79,1366,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA I",8,"QUEENS",5538.97,1293,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA I",8,"QUEENS",5232.32,1258,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA I",8,"QUEENS",10646.71,90,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA I",8,"QUEENS",3861.95,1088,"11/01/2014 12:00:00 ",2014-11-01,2014
"WASHINGTON HEIGHTS REHAB PHASE III",523,"MANHATTAN",2462.83,843,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA I",8,"QUEENS",13895.35,290,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA I",8,"QUEENS",40.61,1,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA I",8,"QUEENS",9870.49,29,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA I",8,"QUEENS",6315.2,1391,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA I",8,"QUEENS",4868.16,1216,"11/01/2014 12:00:00 ",2014-11-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",162.91,577,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH JAMAICA I",8,"QUEENS",6679.35,1433,"11/01/2014 12:00:00 ",2014-11-01,2014
"CLINTON",123,"MANHATTAN",13349.12,256,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",6784.76,1453,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",3660.71,1036,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",6669.77,1432,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",8260.55,1628,"11/01/2014 12:00:00 ",2014-11-01,2014
"BETANCES III, 9A",222,"BRONX",4398.6,1150,"11/01/2014 12:00:00 ",2014-11-01,2014
"BETANCES III, 9A",222,"BRONX",38.07,2,"11/01/2014 12:00:00 ",2014-11-01,2014
"CLINTON",123,"MANHATTAN",16003.61,390,"11/01/2014 12:00:00 ",2014-11-01,2014
"SOTOMAYOR HOUSES",67,"BRONX",124.58,529,"11/01/2014 12:00:00 ",2014-11-01,2014
"HOWARD AVENUE",339,"BROOKLYN",2769.49,878,"11/01/2014 12:00:00 ",2014-11-01,2014
"SHELTON HOUSE",279,"QUEENS",9784.24,21,"11/01/2014 12:00:00 ",2014-11-01,2014
"FENIMORE-LEFFERTS",205,"BROOKLYN",86.25,1667,"11/01/2014 12:00:00 ",2014-11-01,2014
"SAMUEL (MHOP) I",389,"MANHATTAN",1581.2,572,"11/01/2014 12:00:00 ",2014-11-01,2014
"WASHINGTON HEIGHTS REHAB PHASE III",523,"MANHATTAN",3191.14,982,"11/01/2014 12:00:00 ",2014-11-01,2014
"SAMUEL (MHOP) I",389,"MANHATTAN",373.74,1044,"11/01/2014 12:00:00 ",2014-11-01,2014
"SAMUEL (MHOP) I",389,"MANHATTAN",344.99,1011,"11/01/2014 12:00:00 ",2014-11-01,2014
"SAMUEL (MHOP) I",389,"MANHATTAN",891.22,1704,"11/01/2014 12:00:00 ",2014-11-01,2014
"SAMUEL (MHOP) I",389,"MANHATTAN",191.66,780,"11/01/2014 12:00:00 ",2014-11-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",1590.78,573,"11/01/2014 12:00:00 ",2014-11-01,2014
"UPACA (SITE 5)",343,"MANHATTAN",10445.47,72,"11/01/2014 12:00:00 ",2014-11-01,2014
"BETANCES VI",285,"BRONX",40.61,1055,"11/01/2014 12:00:00 ",2014-11-01,2014
"SAMUEL (CITY)",377,"MANHATTAN",1169.13,521,"11/01/2014 12:00:00 ",2014-11-01,2014
